Product_ID,Product_Name,Category,Subcategory,Brand,Price
PROD_4709,Product_4709,Electronics,Washing Machine,BrandA,1814.63
PROD_4710,Product_4710,Home Appliances,Microwave,BrandA,454.49
PROD_4711,Product_4711,Fashion,Makeup,BrandD,1653.78
PROD_4712,Product_4712,Books,Non-Fiction,BrandD,1093.09
PROD_4713,Product_4713,Books,Microwave,BrandC,1454.85
PROD_4714,Product_4714,Fashion,Laptop,BrandC,1481.97
PROD_4715,Product_4715,Fashion,Laptop,BrandC,919.3
PROD_4716,Product_4716,Fashion,Washing Machine,BrandC,556.94
PROD_4717,Product_4717,Fashion,Fiction,BrandC,326.64
PROD_4718,Product_4718,Home Appliances,Accessories,BrandD,1486.11
PROD_4719,Product_4719,Home Appliances,Clothing,BrandA,1758.37
PROD_4720,Product_4720,Electronics,Mobile,BrandC,732.49
PROD_4721,Product_4721,Electronics,Academic,BrandC,1542.02
PROD_4722,Product_4722,Beauty,Laptop,BrandA,491.8
PROD_4723,Product_4723,Groceries,Footwear,BrandC,553.56
PROD_4724,Product_4724,Electronics,Academic,BrandC,1065.91
PROD_4725,Product_4725,Groceries,Makeup,BrandB,597.3
PROD_4726,Product_4726,Groceries,Beverages,BrandD,119.44
PROD_4727,Product_4727,Groceries,Snacks,BrandA,373.44
PROD_4728,Product_4728,Fashion,Refrigerator,BrandA,814.65
PROD_4729,Product_4729,Home Appliances,Mobile,BrandA,80.7
PROD_4730,Product_4730,Fashion,Fiction,BrandC,1179.56
PROD_4731,Product_4731,Fashion,Clothing,BrandD,1292.78
PROD_4732,Product_4732,Home Appliances,Skincare,BrandC,399.72
PROD_4733,Product_4733,Books,Academic,BrandC,836.82
PROD_4734,Product_4734,Electronics,Non-Fiction,BrandC,1558.96
PROD_4735,Product_4735,Groceries,Washing Machine,BrandA,884.06
PROD_4736,Product_4736,Groceries,Microwave,BrandD,621.79
PROD_4737,Product_4737,Books,Academic,BrandA,645.91
PROD_4738,Product_4738,Books,Mobile,BrandD,499.03
PROD_4739,Product_4739,Electronics,Non-Fiction,BrandB,1887.59
PROD_4740,Product_4740,Home Appliances,Microwave,BrandD,217.16
PROD_4741,Product_4741,Books,Mobile,BrandA,469.16
PROD_4742,Product_4742,Books,Laptop,BrandB,1648.82
PROD_4743,Product_4743,Beauty,Skincare,BrandD,1849.52
PROD_4744,Product_4744,Groceries,Skincare,BrandB,1768.62
PROD_4745,Product_4745,Home Appliances,Snacks,BrandD,1217.47
PROD_4746,Product_4746,Groceries,Makeup,BrandC,1445.79
PROD_4747,Product_4747,Fashion,Makeup,BrandD,537.87
PROD_4748,Product_4748,Beauty,Camera,BrandA,798.3
PROD_4749,Product_4749,Books,Washing Machine,BrandB,403.72
PROD_4750,Product_4750,Home Appliances,Mobile,BrandC,1567.03
PROD_4751,Product_4751,Books,Daily Essentials,BrandA,113.87
PROD_4752,Product_4752,Electronics,Laptop,BrandC,1116.66
PROD_4753,Product_4753,Home Appliances,Microwave,BrandC,1214.95
PROD_4754,Product_4754,Beauty,Beverages,BrandD,299.46
PROD_4755,Product_4755,Groceries,Daily Essentials,BrandB,650.33
PROD_4756,Product_4756,Beauty,Microwave,BrandB,193.13
PROD_4757,Product_4757,Electronics,Refrigerator,BrandB,1870.93
PROD_4758,Product_4758,Beauty,Fiction,BrandC,1002.3
PROD_4759,Product_4759,Groceries,Clothing,BrandA,774.42
PROD_4760,Product_4760,Beauty,Accessories,BrandA,1276.84
PROD_4761,Product_4761,Beauty,Haircare,BrandA,824.38
PROD_4762,Product_4762,Beauty,Refrigerator,BrandA,1457.7
PROD_4763,Product_4763,Electronics,Makeup,BrandA,611.08
PROD_4764,Product_4764,Fashion,Non-Fiction,BrandB,987.84
PROD_4765,Product_4765,Electronics,Footwear,BrandD,1165.66
PROD_4766,Product_4766,Electronics,Accessories,BrandA,685.25
PROD_4767,Product_4767,Electronics,Washing Machine,BrandB,1646.35
PROD_4768,Product_4768,Home Appliances,Non-Fiction,BrandD,1046.07
PROD_4769,Product_4769,Books,Haircare,BrandA,1967.62
PROD_4770,Product_4770,Home Appliances,Non-Fiction,BrandB,530.83
PROD_4771,Product_4771,Home Appliances,Laptop,BrandB,353.83
PROD_4772,Product_4772,Beauty,Daily Essentials,BrandC,1664.88
PROD_4773,Product_4773,Beauty,Daily Essentials,BrandC,238.62
PROD_4774,Product_4774,Beauty,Laptop,BrandD,1332.98
PROD_4775,Product_4775,Electronics,Snacks,BrandA,736.82
PROD_4776,Product_4776,Groceries,Refrigerator,BrandD,929.51
PROD_4777,Product_4777,Electronics,Laptop,BrandD,961.4
PROD_4778,Product_4778,Home Appliances,Laptop,BrandB,210.56
PROD_4779,Product_4779,Home Appliances,Camera,BrandA,682.13
PROD_4780,Product_4780,Electronics,Refrigerator,BrandD,1850.6
PROD_4781,Product_4781,Electronics,Footwear,BrandD,883.74
PROD_4782,Product_4782,Groceries,Skincare,BrandC,578.51
PROD_4783,Product_4783,Books,Daily Essentials,BrandD,1250.57
PROD_4784,Product_4784,Home Appliances,Daily Essentials,BrandB,1852.71
PROD_4785,Product_4785,Electronics,Footwear,BrandC,1428.25
PROD_4786,Product_4786,Beauty,Refrigerator,BrandA,1744.36
PROD_4787,Product_4787,Groceries,Makeup,BrandB,1573.07
PROD_4788,Product_4788,Fashion,Beverages,BrandC,1979.71
PROD_4789,Product_4789,Books,Fiction,BrandC,1206.9
PROD_4790,Product_4790,Beauty,Haircare,BrandD,70.31
PROD_4791,Product_4791,Home Appliances,Makeup,BrandA,178.9
PROD_4792,Product_4792,Groceries,Makeup,BrandC,506.88
PROD_4793,Product_4793,Home Appliances,Haircare,BrandC,1687.51
PROD_4794,Product_4794,Fashion,Accessories,BrandB,89.09
PROD_4795,Product_4795,Home Appliances,Snacks,BrandC,1940.74
PROD_4796,Product_4796,Books,Mobile,BrandA,1369.06
PROD_4797,Product_4797,Books,Non-Fiction,BrandA,1924.99
PROD_4798,Product_4798,Books,Laptop,BrandB,1348.52
PROD_4799,Product_4799,Books,Snacks,BrandD,783.07
PROD_4800,Product_4800,Books,Footwear,BrandA,1475.41
PROD_4801,Product_4801,Beauty,Accessories,BrandD,1834.21
PROD_4802,Product_4802,Home Appliances,Daily Essentials,BrandA,86.37
PROD_4803,Product_4803,Beauty,Mobile,BrandD,1705.92
PROD_4804,Product_4804,Groceries,Haircare,BrandD,221.71
PROD_4805,Product_4805,Home Appliances,Non-Fiction,BrandB,926.54
PROD_4806,Product_4806,Beauty,Academic,BrandB,659.48
PROD_4807,Product_4807,Fashion,Fiction,BrandA,1733.95
PROD_4808,Product_4808,Beauty,Footwear,BrandB,1086.51
PROD_4809,Product_4809,Beauty,Footwear,BrandA,1302.79
PROD_4810,Product_4810,Groceries,Clothing,BrandC,1645.3
PROD_4811,Product_4811,Electronics,Snacks,BrandA,1623.49
PROD_4812,Product_4812,Groceries,Skincare,BrandA,373.9
PROD_4813,Product_4813,Electronics,Microwave,BrandC,610.35
PROD_4814,Product_4814,Groceries,Clothing,BrandB,1646.23
PROD_4815,Product_4815,Fashion,Makeup,BrandC,1317.19
PROD_4816,Product_4816,Electronics,Haircare,BrandD,915.06
PROD_4817,Product_4817,Beauty,Refrigerator,BrandC,406.43
PROD_4818,Product_4818,Books,Microwave,BrandA,1600.29
PROD_4819,Product_4819,Books,Academic,BrandC,1681.8
PROD_4820,Product_4820,Electronics,Mobile,BrandD,1110.94
PROD_4821,Product_4821,Beauty,Haircare,BrandD,1345.23
PROD_4822,Product_4822,Books,Clothing,BrandB,1090.38
PROD_4823,Product_4823,Books,Daily Essentials,BrandA,952.79
PROD_4824,Product_4824,Books,Beverages,BrandA,1358.62
PROD_4825,Product_4825,Groceries,Laptop,BrandD,1518.85
PROD_4826,Product_4826,Beauty,Microwave,BrandC,1488.94
PROD_4827,Product_4827,Electronics,Non-Fiction,BrandB,970.22
PROD_4828,Product_4828,Fashion,Haircare,BrandC,1083.69
PROD_4829,Product_4829,Books,Fiction,BrandB,1039.48
PROD_4830,Product_4830,Home Appliances,Daily Essentials,BrandD,164.7
PROD_4831,Product_4831,Books,Washing Machine,BrandD,65.6
PROD_4832,Product_4832,Beauty,Camera,BrandD,1306.91
PROD_4833,Product_4833,Home Appliances,Washing Machine,BrandA,1624.97
PROD_4834,Product_4834,Beauty,Refrigerator,BrandD,1198.04
PROD_4835,Product_4835,Electronics,Washing Machine,BrandA,972.88
PROD_4836,Product_4836,Home Appliances,Washing Machine,BrandD,1698.22
PROD_4837,Product_4837,Books,Camera,BrandA,1111.86
PROD_4838,Product_4838,Fashion,Haircare,BrandA,691.49
PROD_4839,Product_4839,Home Appliances,Makeup,BrandC,1039.68
PROD_4840,Product_4840,Home Appliances,Skincare,BrandB,1795.23
PROD_4841,Product_4841,Electronics,Footwear,BrandA,794.15
PROD_4842,Product_4842,Groceries,Refrigerator,BrandB,1786.41
PROD_4843,Product_4843,Fashion,Non-Fiction,BrandA,150.18
PROD_4844,Product_4844,Fashion,Accessories,BrandB,1114.47
PROD_4845,Product_4845,Groceries,Camera,BrandA,100.52
PROD_4846,Product_4846,Beauty,Beverages,BrandC,1772.15
PROD_4847,Product_4847,Home Appliances,Non-Fiction,BrandD,623.68
PROD_4848,Product_4848,Fashion,Beverages,BrandD,387.54
PROD_4849,Product_4849,Fashion,Academic,BrandD,633.72
PROD_4850,Product_4850,Electronics,Skincare,BrandC,1961.99
PROD_4851,Product_4851,Fashion,Beverages,BrandB,232.61
PROD_4852,Product_4852,Groceries,Microwave,BrandC,1694.44
PROD_4853,Product_4853,Fashion,Clothing,BrandD,1292.22
PROD_4854,Product_4854,Books,Snacks,BrandC,639.78
PROD_4855,Product_4855,Books,Laptop,BrandB,235.36
PROD_4856,Product_4856,Groceries,Refrigerator,BrandB,1334.87
PROD_4857,Product_4857,Groceries,Clothing,BrandB,1990.21
PROD_4858,Product_4858,Groceries,Microwave,BrandC,280.65
PROD_4859,Product_4859,Beauty,Footwear,BrandB,798.25
PROD_4860,Product_4860,Beauty,Daily Essentials,BrandD,1275.89
PROD_4861,Product_4861,Fashion,Mobile,BrandC,53.98
PROD_4862,Product_4862,Beauty,Haircare,BrandD,1259.03
PROD_4863,Product_4863,Books,Snacks,BrandC,1602.19
PROD_4864,Product_4864,Books,Haircare,BrandC,810.86
PROD_4865,Product_4865,Fashion,Beverages,BrandD,1543.82
PROD_4866,Product_4866,Electronics,Haircare,BrandC,1038.47
PROD_4867,Product_4867,Books,Non-Fiction,BrandA,1171.23
PROD_4868,Product_4868,Groceries,Laptop,BrandD,1162.17
PROD_4869,Product_4869,Books,Haircare,BrandB,364.72
PROD_4870,Product_4870,Groceries,Beverages,BrandA,980.93
PROD_4871,Product_4871,Home Appliances,Beverages,BrandA,971.28
PROD_4872,Product_4872,Groceries,Washing Machine,BrandA,971.43
PROD_4873,Product_4873,Home Appliances,Washing Machine,BrandA,239.26
PROD_4874,Product_4874,Fashion,Haircare,BrandA,38.01
PROD_4875,Product_4875,Electronics,Makeup,BrandD,338.61
PROD_4876,Product_4876,Groceries,Daily Essentials,BrandA,1975.21
PROD_4877,Product_4877,Electronics,Refrigerator,BrandB,117.51
PROD_4878,Product_4878,Fashion,Daily Essentials,BrandC,1322.58
PROD_4879,Product_4879,Electronics,Refrigerator,BrandB,1119.77
PROD_4880,Product_4880,Groceries,Skincare,BrandD,113.75
PROD_4881,Product_4881,Books,Academic,BrandA,462.6
PROD_4882,Product_4882,Electronics,Daily Essentials,BrandB,479.74
PROD_4883,Product_4883,Groceries,Skincare,BrandA,1095.77
PROD_4884,Product_4884,Fashion,Microwave,BrandC,468.35
PROD_4885,Product_4885,Groceries,Skincare,BrandC,675.47
PROD_4886,Product_4886,Electronics,Haircare,BrandA,1381.19
PROD_4887,Product_4887,Home Appliances,Camera,BrandB,1189.01
PROD_4888,Product_4888,Books,Fiction,BrandD,1145.72
PROD_4889,Product_4889,Fashion,Snacks,BrandA,1247.48
PROD_4890,Product_4890,Groceries,Footwear,BrandC,841.81
PROD_4891,Product_4891,Beauty,Skincare,BrandB,1774.73
PROD_4892,Product_4892,Electronics,Snacks,BrandB,199.17
PROD_4893,Product_4893,Home Appliances,Microwave,BrandD,599.37
PROD_4894,Product_4894,Beauty,Laptop,BrandA,1359.1
PROD_4895,Product_4895,Fashion,Makeup,BrandC,652.93
PROD_4896,Product_4896,Home Appliances,Daily Essentials,BrandB,1330.74
PROD_4897,Product_4897,Groceries,Skincare,BrandD,1124.29
PROD_4898,Product_4898,Fashion,Laptop,BrandB,1631.99
PROD_4899,Product_4899,Fashion,Makeup,BrandA,1282.08
PROD_4900,Product_4900,Fashion,Daily Essentials,BrandC,1267.26
PROD_4901,Product_4901,Beauty,Academic,BrandD,1708.08
PROD_4902,Product_4902,Electronics,Mobile,BrandD,839.08
PROD_4903,Product_4903,Fashion,Camera,BrandB,431.66
PROD_4904,Product_4904,Home Appliances,Microwave,BrandD,1082.14
PROD_4905,Product_4905,Books,Refrigerator,BrandC,367.17
PROD_4906,Product_4906,Books,Footwear,BrandC,441.09
PROD_4907,Product_4907,Electronics,Refrigerator,BrandC,1341.15
PROD_4908,Product_4908,Books,Mobile,BrandB,533.54
PROD_4909,Product_4909,Books,Mobile,BrandC,1104.42
PROD_4910,Product_4910,Fashion,Beverages,BrandA,492.89
PROD_4911,Product_4911,Electronics,Makeup,BrandD,1004.26
PROD_4912,Product_4912,Electronics,Microwave,BrandA,1142.16
PROD_4913,Product_4913,Books,Mobile,BrandB,1344.04
PROD_4914,Product_4914,Electronics,Clothing,BrandA,557.24
PROD_4915,Product_4915,Electronics,Academic,BrandD,71.3
PROD_4916,Product_4916,Groceries,Beverages,BrandC,745.21
PROD_4917,Product_4917,Books,Academic,BrandC,1616.88
PROD_4918,Product_4918,Groceries,Haircare,BrandC,1706.53
PROD_4919,Product_4919,Books,Footwear,BrandB,375.68
PROD_4920,Product_4920,Electronics,Clothing,BrandA,144.35
PROD_4921,Product_4921,Beauty,Accessories,BrandA,863.76
PROD_4922,Product_4922,Electronics,Academic,BrandA,1378.24
PROD_4923,Product_4923,Fashion,Skincare,BrandA,1066.92
PROD_4924,Product_4924,Electronics,Non-Fiction,BrandC,1688.11
PROD_4925,Product_4925,Beauty,Laptop,BrandA,800.88
PROD_4926,Product_4926,Fashion,Laptop,BrandA,888.61
PROD_4927,Product_4927,Books,Daily Essentials,BrandD,1967.31
PROD_4928,Product_4928,Electronics,Daily Essentials,BrandA,1692.82
PROD_4929,Product_4929,Fashion,Clothing,BrandA,535.5
PROD_4930,Product_4930,Books,Daily Essentials,BrandC,784.83
PROD_4931,Product_4931,Home Appliances,Footwear,BrandA,1764.88
PROD_4932,Product_4932,Home Appliances,Laptop,BrandA,355.79
PROD_4933,Product_4933,Electronics,Non-Fiction,BrandB,1611.27
PROD_4934,Product_4934,Home Appliances,Mobile,BrandC,362.38
PROD_4935,Product_4935,Electronics,Laptop,BrandD,168.19
PROD_4936,Product_4936,Electronics,Camera,BrandD,233.78
PROD_4937,Product_4937,Electronics,Skincare,BrandB,298.35
PROD_4938,Product_4938,Groceries,Washing Machine,BrandA,437.8
PROD_4939,Product_4939,Home Appliances,Mobile,BrandA,1492.68
PROD_4940,Product_4940,Books,Fiction,BrandA,1645.17
PROD_4941,Product_4941,Fashion,Camera,BrandD,315.45
PROD_4942,Product_4942,Books,Daily Essentials,BrandA,1990.18
PROD_4943,Product_4943,Electronics,Daily Essentials,BrandC,774.51
PROD_4944,Product_4944,Groceries,Camera,BrandA,932.28
PROD_4945,Product_4945,Fashion,Refrigerator,BrandC,918.21
PROD_4946,Product_4946,Fashion,Beverages,BrandD,1912.32
PROD_4947,Product_4947,Electronics,Microwave,BrandD,348.95
PROD_4948,Product_4948,Groceries,Refrigerator,BrandA,371.11
PROD_4949,Product_4949,Groceries,Accessories,BrandC,1453.31
PROD_4950,Product_4950,Fashion,Laptop,BrandD,569.42
PROD_4951,Product_4951,Fashion,Mobile,BrandB,1557.73
PROD_4952,Product_4952,Home Appliances,Washing Machine,BrandC,56.26
PROD_4953,Product_4953,Fashion,Beverages,BrandA,777.62
PROD_4954,Product_4954,Fashion,Mobile,BrandC,1601.9
PROD_4955,Product_4955,Electronics,Haircare,BrandB,214.1
PROD_4956,Product_4956,Books,Skincare,BrandD,739.78
PROD_4957,Product_4957,Electronics,Mobile,BrandD,1156.22
PROD_4958,Product_4958,Fashion,Fiction,BrandC,972.18
PROD_4959,Product_4959,Beauty,Clothing,BrandC,711.56
PROD_4960,Product_4960,Beauty,Washing Machine,BrandB,1290.01
PROD_4961,Product_4961,Electronics,Non-Fiction,BrandC,1267.5
PROD_4962,Product_4962,Beauty,Makeup,BrandD,181.9
PROD_4963,Product_4963,Books,Beverages,BrandA,120.66
PROD_4964,Product_4964,Beauty,Haircare,BrandD,1019.6
PROD_4965,Product_4965,Fashion,Microwave,BrandC,1293.75
PROD_4966,Product_4966,Electronics,Mobile,BrandB,52.96
PROD_4967,Product_4967,Home Appliances,Clothing,BrandB,1006.53
PROD_4968,Product_4968,Home Appliances,Fiction,BrandD,86.78
PROD_4969,Product_4969,Fashion,Washing Machine,BrandB,765.51
PROD_4970,Product_4970,Beauty,Microwave,BrandA,1510.37
PROD_4971,Product_4971,Home Appliances,Microwave,BrandA,931.05
PROD_4972,Product_4972,Fashion,Academic,BrandA,1057.91
PROD_4973,Product_4973,Fashion,Snacks,BrandB,1428.97
PROD_4974,Product_4974,Electronics,Accessories,BrandB,1044.48
PROD_4975,Product_4975,Home Appliances,Laptop,BrandC,781.4
PROD_4976,Product_4976,Fashion,Snacks,BrandC,1661.46
PROD_4977,Product_4977,Books,Clothing,BrandA,1764.31
PROD_4978,Product_4978,Beauty,Washing Machine,BrandB,1416.91
PROD_4979,Product_4979,Beauty,Microwave,BrandB,549.28
PROD_4980,Product_4980,Fashion,Camera,BrandA,1326.68
PROD_4981,Product_4981,Beauty,Footwear,BrandA,1604.92
PROD_4982,Product_4982,Groceries,Washing Machine,BrandA,906.45
PROD_4983,Product_4983,Beauty,Snacks,BrandD,1903.3
PROD_4984,Product_4984,Fashion,Laptop,BrandA,694.99
PROD_4985,Product_4985,Groceries,Footwear,BrandD,880.96
PROD_4986,Product_4986,Beauty,Beverages,BrandB,1618.52
PROD_4987,Product_4987,Books,Makeup,BrandD,586.69
PROD_4988,Product_4988,Electronics,Footwear,BrandC,1340.48
PROD_4989,Product_4989,Fashion,Laptop,BrandB,835.58
PROD_4990,Product_4990,Fashion,Laptop,BrandB,1056.8
PROD_4991,Product_4991,Books,Skincare,BrandB,1827.5
PROD_4992,Product_4992,Groceries,Microwave,BrandB,528.61
PROD_4993,Product_4993,Home Appliances,Clothing,BrandB,668.45
PROD_4994,Product_4994,Electronics,Haircare,BrandB,1023.45
PROD_4995,Product_4995,Fashion,Fiction,BrandA,1190.61
PROD_4996,Product_4996,Home Appliances,Beverages,BrandD,1441.07
PROD_4997,Product_4997,Groceries,Camera,BrandB,1655.35
PROD_4998,Product_4998,Home Appliances,Makeup,BrandC,1380.42
PROD_4999,Product_4999,Electronics,Makeup,BrandB,1865.29
PROD_5000,Product_5000,Beauty,Academic,BrandD,844.65
PROD_5001,Product_5001,Fashion,Makeup,BrandC,494.5
PROD_5002,Product_5002,Books,Daily Essentials,BrandC,1132.47
PROD_5003,Product_5003,Books,Non-Fiction,BrandA,1215.82
PROD_5004,Product_5004,Beauty,Footwear,BrandC,1370.64
PROD_5005,Product_5005,Groceries,Laptop,BrandC,80.47
PROD_5006,Product_5006,Beauty,Non-Fiction,BrandB,175.74
PROD_5007,Product_5007,Electronics,Makeup,BrandB,456.41
PROD_5008,Product_5008,Books,Mobile,BrandA,911.71
PROD_5009,Product_5009,Fashion,Daily Essentials,BrandD,1512.59
PROD_5010,Product_5010,Books,Non-Fiction,BrandD,242.13
PROD_5011,Product_5011,Fashion,Accessories,BrandA,475.64
PROD_5012,Product_5012,Books,Mobile,BrandC,397.14
PROD_5013,Product_5013,Beauty,Footwear,BrandB,801.29
PROD_5014,Product_5014,Beauty,Footwear,BrandD,1514.21
PROD_5015,Product_5015,Fashion,Snacks,BrandB,1650.93
PROD_5016,Product_5016,Books,Beverages,BrandC,472.5
PROD_5017,Product_5017,Fashion,Camera,BrandB,280.16
PROD_5018,Product_5018,Home Appliances,Mobile,BrandB,417.06
PROD_5019,Product_5019,Beauty,Camera,BrandA,938.96
PROD_5020,Product_5020,Home Appliances,Skincare,BrandB,1958.6
PROD_5021,Product_5021,Books,Clothing,BrandD,40.47
PROD_5022,Product_5022,Home Appliances,Non-Fiction,BrandB,413.13
PROD_5023,Product_5023,Beauty,Laptop,BrandB,1849.91
PROD_5024,Product_5024,Groceries,Microwave,BrandA,18.22
PROD_5025,Product_5025,Home Appliances,Academic,BrandA,921.13
PROD_5026,Product_5026,Beauty,Makeup,BrandA,574.88
PROD_5027,Product_5027,Beauty,Refrigerator,BrandB,155.83
PROD_5028,Product_5028,Fashion,Snacks,BrandC,710.24
PROD_5029,Product_5029,Groceries,Camera,BrandB,372.38
PROD_5030,Product_5030,Electronics,Clothing,BrandB,737.82
PROD_5031,Product_5031,Books,Makeup,BrandB,1954.23
PROD_5032,Product_5032,Beauty,Snacks,BrandD,769.2
PROD_5033,Product_5033,Groceries,Haircare,BrandC,432.55
PROD_5034,Product_5034,Home Appliances,Washing Machine,BrandC,515.81
PROD_5035,Product_5035,Home Appliances,Non-Fiction,BrandA,1481.24
PROD_5036,Product_5036,Home Appliances,Washing Machine,BrandD,477.46
PROD_5037,Product_5037,Beauty,Academic,BrandB,1292.35
PROD_5038,Product_5038,Beauty,Daily Essentials,BrandC,1356.88
PROD_5039,Product_5039,Home Appliances,Mobile,BrandD,491.02
PROD_5040,Product_5040,Fashion,Fiction,BrandA,546.04
PROD_5041,Product_5041,Groceries,Makeup,BrandB,146.54
PROD_5042,Product_5042,Beauty,Footwear,BrandB,761.72
PROD_5043,Product_5043,Home Appliances,Footwear,BrandB,553.27
PROD_5044,Product_5044,Fashion,Non-Fiction,BrandA,610.09
PROD_5045,Product_5045,Books,Daily Essentials,BrandA,438.73
PROD_5046,Product_5046,Electronics,Clothing,BrandA,1823.87
PROD_5047,Product_5047,Electronics,Clothing,BrandD,977.48
PROD_5048,Product_5048,Groceries,Makeup,BrandC,1479.6
PROD_5049,Product_5049,Beauty,Beverages,BrandD,33.61
PROD_5050,Product_5050,Home Appliances,Accessories,BrandC,11.72
PROD_5051,Product_5051,Fashion,Academic,BrandB,366.55
PROD_5052,Product_5052,Fashion,Mobile,BrandD,1630.55
PROD_5053,Product_5053,Books,Washing Machine,BrandA,649.51
PROD_5054,Product_5054,Fashion,Footwear,BrandD,431.88
PROD_5055,Product_5055,Electronics,Mobile,BrandB,340.27
PROD_5056,Product_5056,Books,Microwave,BrandB,1967.48
PROD_5057,Product_5057,Electronics,Skincare,BrandC,1222.77
PROD_5058,Product_5058,Home Appliances,Non-Fiction,BrandB,1689.21
PROD_5059,Product_5059,Beauty,Makeup,BrandC,1124.01
PROD_5060,Product_5060,Electronics,Fiction,BrandC,482.11
PROD_5061,Product_5061,Electronics,Daily Essentials,BrandD,56.11
PROD_5062,Product_5062,Books,Microwave,BrandB,758.74
PROD_5063,Product_5063,Groceries,Fiction,BrandC,1962.39
PROD_5064,Product_5064,Electronics,Footwear,BrandC,349.22
PROD_5065,Product_5065,Groceries,Camera,BrandC,979.24
PROD_5066,Product_5066,Books,Snacks,BrandA,1374.55
PROD_5067,Product_5067,Beauty,Non-Fiction,BrandD,1804.5
PROD_5068,Product_5068,Home Appliances,Clothing,BrandC,422.3
PROD_5069,Product_5069,Beauty,Mobile,BrandA,447.65
PROD_5070,Product_5070,Groceries,Haircare,BrandD,1868.89
PROD_5071,Product_5071,Fashion,Microwave,BrandA,1424.45
PROD_5072,Product_5072,Fashion,Snacks,BrandA,490.55
PROD_5073,Product_5073,Books,Non-Fiction,BrandA,230.36
PROD_5074,Product_5074,Beauty,Fiction,BrandA,1101.61
PROD_5075,Product_5075,Beauty,Academic,BrandB,852.59
PROD_5076,Product_5076,Beauty,Fiction,BrandD,1942.32
PROD_5077,Product_5077,Home Appliances,Fiction,BrandC,353.45
PROD_5078,Product_5078,Fashion,Academic,BrandB,1034.69
PROD_5079,Product_5079,Fashion,Fiction,BrandD,1449.61
PROD_5080,Product_5080,Groceries,Mobile,BrandC,662.42
PROD_5081,Product_5081,Beauty,Daily Essentials,BrandB,972.7
PROD_5082,Product_5082,Home Appliances,Washing Machine,BrandD,1457.83
PROD_5083,Product_5083,Beauty,Mobile,BrandB,615.25
PROD_5084,Product_5084,Groceries,Refrigerator,BrandC,1061.07
PROD_5085,Product_5085,Books,Washing Machine,BrandB,1935.36
PROD_5086,Product_5086,Fashion,Academic,BrandA,1728.61
PROD_5087,Product_5087,Fashion,Non-Fiction,BrandB,1444.24
PROD_5088,Product_5088,Beauty,Fiction,BrandC,699.23
PROD_5089,Product_5089,Beauty,Laptop,BrandB,91.72
PROD_5090,Product_5090,Home Appliances,Non-Fiction,BrandC,981.04
PROD_5091,Product_5091,Electronics,Fiction,BrandA,416.38
PROD_5092,Product_5092,Groceries,Washing Machine,BrandD,129.52
PROD_5093,Product_5093,Fashion,Laptop,BrandD,1908.85
PROD_5094,Product_5094,Beauty,Accessories,BrandA,1148.18
PROD_5095,Product_5095,Electronics,Snacks,BrandA,837.88
PROD_5096,Product_5096,Groceries,Microwave,BrandD,1568.8
PROD_5097,Product_5097,Books,Refrigerator,BrandB,503.91
PROD_5098,Product_5098,Fashion,Snacks,BrandB,454.08
PROD_5099,Product_5099,Beauty,Daily Essentials,BrandC,1074.29
PROD_5100,Product_5100,Fashion,Mobile,BrandA,515.45
PROD_5101,Product_5101,Home Appliances,Accessories,BrandB,1573.12
PROD_5102,Product_5102,Fashion,Clothing,BrandD,686.41
PROD_5103,Product_5103,Electronics,Skincare,BrandB,1695.07
PROD_5104,Product_5104,Books,Accessories,BrandD,324.99
PROD_5105,Product_5105,Beauty,Footwear,BrandB,1764.49
PROD_5106,Product_5106,Beauty,Makeup,BrandB,1992.81
PROD_5107,Product_5107,Home Appliances,Makeup,BrandA,1671.73
PROD_5108,Product_5108,Beauty,Microwave,BrandC,967.07
PROD_5109,Product_5109,Beauty,Daily Essentials,BrandC,492.65
PROD_5110,Product_5110,Electronics,Haircare,BrandA,1202.26
PROD_5111,Product_5111,Electronics,Snacks,BrandC,129.69
PROD_5112,Product_5112,Beauty,Microwave,BrandB,1964.28
PROD_5113,Product_5113,Electronics,Footwear,BrandA,1047.48
PROD_5114,Product_5114,Groceries,Microwave,BrandA,706.43
PROD_5115,Product_5115,Home Appliances,Skincare,BrandD,1399.22
PROD_5116,Product_5116,Fashion,Non-Fiction,BrandD,596.71
PROD_5117,Product_5117,Beauty,Non-Fiction,BrandB,694.1
PROD_5118,Product_5118,Books,Haircare,BrandB,1513.82
PROD_5119,Product_5119,Fashion,Refrigerator,BrandB,790.88
PROD_5120,Product_5120,Electronics,Footwear,BrandB,520.79
PROD_5121,Product_5121,Fashion,Footwear,BrandC,806.7
PROD_5122,Product_5122,Home Appliances,Academic,BrandC,977.92
PROD_5123,Product_5123,Electronics,Fiction,BrandC,1682.01
PROD_5124,Product_5124,Home Appliances,Footwear,BrandA,1932.61
PROD_5125,Product_5125,Groceries,Mobile,BrandA,1839.45
PROD_5126,Product_5126,Electronics,Mobile,BrandB,1785.05
PROD_5127,Product_5127,Beauty,Clothing,BrandD,438.23
PROD_5128,Product_5128,Beauty,Microwave,BrandC,36.92
PROD_5129,Product_5129,Beauty,Skincare,BrandD,764.93
PROD_5130,Product_5130,Fashion,Clothing,BrandC,239.73
PROD_5131,Product_5131,Home Appliances,Daily Essentials,BrandB,1959.38
